filename,image_id,group_id,cnt_people,cnt_group,box_detected_person,group_box,box_within_group,cnt_person_within_group,person_box_is_unreal_person,has_unreal,source,id
180399310523285.jpg,8156.0,0.0,3.0,1.0,"[[418, 240, 458, 349], [461, 247, 500, 353], [508, 260, 526, 304]]","[418, 240, 500, 353]","[[418, 240, 458, 349], [461, 247, 500, 353]]",2.0,,False,mapillary,180399310523285
127889892700842.jpg,8161.0,0.0,3.0,1.0,"[[174, 517, 200, 560], [260, 525, 286, 588], [787, 571, 818, 594]]","[174, 517, 286, 588]","[[174, 517, 200, 560], [260, 525, 286, 588]]",2.0,"[787, 571, 818, 594]",False,mapillary,127889892700842
334810481397225.jpg,8162.0,0.0,5.0,1.0,"[[619, 276, 631, 311], [813, 225, 867, 389], [844, 225, 904, 398], [901, 207, 951, 361], [997, 209, 1023, 315]]","[813, 225, 904, 398]","[[813, 225, 867, 389], [844, 225, 904, 398]]",2.0,,False,mapillary,334810481397225
531625868538599.jpg,8165.0,0.0,11.0,2.0,"[[26, 430, 58, 483], [73, 448, 101, 507], [300, 417, 324, 479], [309, 462, 408, 716], [409, 442, 512, 677], [459, 591, 786, 765], [517, 417, 558, 533], [622, 399, 638, 432], [755, 392, 777, 449], [789, 408, 836, 527], [820, 400, 883, 547]]","[309, 442, 512, 716]","[[309, 462, 408, 716], [409, 442, 512, 677]]",2.0,,False,mapillary,531625868538599
531625868538599.jpg,8165.0,1.0,11.0,2.0,"[[26, 430, 58, 483], [73, 448, 101, 507], [300, 417, 324, 479], [309, 462, 408, 716], [409, 442, 512, 677], [459, 591, 786, 765], [517, 417, 558, 533], [622, 399, 638, 432], [755, 392, 777, 449], [789, 408, 836, 527], [820, 400, 883, 547]]","[789, 400, 883, 547]","[[789, 408, 836, 527], [820, 400, 883, 547]]",2.0,,False,mapillary,531625868538599
481778823091577.jpg,8167.0,0.0,2.0,1.0,"[[783, 310, 808, 348], [817, 309, 833, 356]]","[783, 309, 833, 356]","[[783, 310, 808, 348], [817, 309, 833, 356]]",2.0,,False,mapillary,481778823091577
396441488550935.jpg,8168.0,0.0,13.0,2.0,"[[152, 377, 168, 418], [166, 382, 176, 412], [201, 410, 233, 461], [219, 414, 257, 458], [272, 392, 292, 439], [278, 399, 370, 633], [352, 378, 367, 419], [399, 380, 412, 409], [528, 382, 545, 432], [530, 378, 608, 590], [745, 386, 765, 416], [884, 395, 905, 422], [944, 440, 1023, 615]]","[152, 377, 176, 418]","[[152, 377, 168, 418], [166, 382, 176, 412]]",2.0,,False,mapillary,396441488550935
396441488550935.jpg,8168.0,1.0,13.0,2.0,"[[152, 377, 168, 418], [166, 382, 176, 412], [201, 410, 233, 461], [219, 414, 257, 458], [272, 392, 292, 439], [278, 399, 370, 633], [352, 378, 367, 419], [399, 380, 412, 409], [528, 382, 545, 432], [530, 378, 608, 590], [745, 386, 765, 416], [884, 395, 905, 422], [944, 440, 1023, 615]]","[201, 410, 257, 461]","[[201, 410, 233, 461], [219, 414, 257, 458]]",2.0,,False,mapillary,396441488550935
503209784059193.jpg,8169.0,0.0,4.0,1.0,"[[375, 351, 385, 378], [405, 345, 424, 380], [784, 329, 941, 418], [848, 323, 877, 424]]","[784, 323, 941, 424]","[[784, 329, 941, 418], [848, 323, 877, 424]]",2.0,"[375, 351, 385, 378]",False,mapillary,503209784059193
513054536388454.jpg,8172.0,1.0,14.0,4.0,"[[27, 675, 180, 767], [109, 565, 140, 662], [114, 582, 194, 726], [198, 560, 227, 651], [233, 560, 256, 648], [254, 596, 432, 762], [267, 557, 300, 642], [273, 641, 409, 767], [358, 553, 389, 641], [540, 545, 586, 712], [583, 591, 625, 711], [668, 624, 823, 766], [754, 554, 804, 684], [797, 586, 851, 738]]","[198, 560, 256, 651]","[[198, 560, 227, 651], [233, 560, 256, 648]]",2.0,"[27, 675, 180, 767]",False,mapillary,513054536388454
513054536388454.jpg,8172.0,2.0,14.0,4.0,"[[27, 675, 180, 767], [109, 565, 140, 662], [114, 582, 194, 726], [198, 560, 227, 651], [233, 560, 256, 648], [254, 596, 432, 762], [267, 557, 300, 642], [273, 641, 409, 767], [358, 553, 389, 641], [540, 545, 586, 712], [583, 591, 625, 711], [668, 624, 823, 766], [754, 554, 804, 684], [797, 586, 851, 738]]","[540, 545, 625, 712]","[[540, 545, 586, 712], [583, 591, 625, 711]]",2.0,"[27, 675, 180, 767]",False,mapillary,513054536388454
513054536388454.jpg,8172.0,3.0,14.0,4.0,"[[27, 675, 180, 767], [109, 565, 140, 662], [114, 582, 194, 726], [198, 560, 227, 651], [233, 560, 256, 648], [254, 596, 432, 762], [267, 557, 300, 642], [273, 641, 409, 767], [358, 553, 389, 641], [540, 545, 586, 712], [583, 591, 625, 711], [668, 624, 823, 766], [754, 554, 804, 684], [797, 586, 851, 738]]","[754, 554, 851, 738]","[[754, 554, 804, 684], [797, 586, 851, 738]]",2.0,"[27, 675, 180, 767]",False,mapillary,513054536388454
397924895435477.jpg,8173.0,0.0,5.0,2.0,"[[77, 376, 144, 582], [206, 385, 304, 586], [969, 402, 980, 426], [993, 402, 1007, 437], [1011, 403, 1024, 437]]","[77, 376, 304, 586]","[[77, 376, 144, 582], [206, 385, 304, 586]]",2.0,,False,mapillary,397924895435477
397924895435477.jpg,8173.0,1.0,5.0,2.0,"[[77, 376, 144, 582], [206, 385, 304, 586], [969, 402, 980, 426], [993, 402, 1007, 437], [1011, 403, 1024, 437]]","[993, 402, 1024, 437]","[[993, 402, 1007, 437], [1011, 403, 1024, 437]]",2.0,,False,mapillary,397924895435477
495111381635173.jpg,8174.0,0.0,2.0,1.0,"[[166, 473, 203, 554], [222, 476, 255, 562]]","[166, 473, 255, 562]","[[166, 473, 203, 554], [222, 476, 255, 562]]",2.0,,False,mapillary,495111381635173
312643743777512.jpg,8177.0,0.0,4.0,1.0,"[[357, 267, 369, 298], [384, 270, 395, 302], [416, 271, 427, 300], [425, 266, 439, 302]]","[416, 266, 439, 302]","[[416, 271, 427, 300], [425, 266, 439, 302]]",2.0,,False,mapillary,312643743777512
470934080646307.jpg,8181.0,0.0,11.0,4.0,"[[301, 204, 314, 226], [315, 203, 327, 227], [346, 209, 356, 231], [357, 203, 374, 229], [561, 213, 586, 261], [590, 206, 611, 260], [593, 228, 610, 261], [652, 199, 683, 278], [758, 211, 788, 272], [791, 209, 821, 288], [975, 224, 1006, 278]]","[301, 203, 327, 227]","[[301, 204, 314, 226], [315, 203, 327, 227]]",2.0,,False,mapillary,470934080646307
470934080646307.jpg,8181.0,1.0,11.0,4.0,"[[301, 204, 314, 226], [315, 203, 327, 227], [346, 209, 356, 231], [357, 203, 374, 229], [561, 213, 586, 261], [590, 206, 611, 260], [593, 228, 610, 261], [652, 199, 683, 278], [758, 211, 788, 272], [791, 209, 821, 288], [975, 224, 1006, 278]]","[346, 203, 374, 231]","[[346, 209, 356, 231], [357, 203, 374, 229]]",2.0,,False,mapillary,470934080646307
470934080646307.jpg,8181.0,2.0,11.0,4.0,"[[301, 204, 314, 226], [315, 203, 327, 227], [346, 209, 356, 231], [357, 203, 374, 229], [561, 213, 586, 261], [590, 206, 611, 260], [593, 228, 610, 261], [652, 199, 683, 278], [758, 211, 788, 272], [791, 209, 821, 288], [975, 224, 1006, 278]]","[561, 206, 611, 261]","[[561, 213, 586, 261], [590, 206, 611, 260], [593, 228, 610, 261]]",3.0,,False,mapillary,470934080646307
470934080646307.jpg,8181.0,3.0,11.0,4.0,"[[301, 204, 314, 226], [315, 203, 327, 227], [346, 209, 356, 231], [357, 203, 374, 229], [561, 213, 586, 261], [590, 206, 611, 260], [593, 228, 610, 261], [652, 199, 683, 278], [758, 211, 788, 272], [791, 209, 821, 288], [975, 224, 1006, 278]]","[758, 209, 821, 288]","[[758, 211, 788, 272], [791, 209, 821, 288]]",2.0,,False,mapillary,470934080646307
1229285097510361.jpg,8182.0,0.0,4.0,1.0,"[[0, 177, 67, 478], [0, 300, 25, 342], [166, 188, 250, 482], [635, 301, 656, 360]]","[0, 177, 250, 482]","[[0, 177, 67, 478], [0, 300, 25, 342], [166, 188, 250, 482]]",3.0,,False,mapillary,1229285097510361
864887285007359.jpg,8183.0,0.0,20.0,4.0,"[[308, 383, 324, 414], [343, 375, 361, 428], [424, 364, 448, 420], [450, 351, 495, 448], [517, 363, 546, 434], [550, 634, 905, 765], [570, 353, 601, 430], [586, 358, 608, 417], [605, 353, 633, 423], [634, 348, 668, 409], [795, 340, 818, 410], [812, 328, 844, 412], [835, 317, 850, 355], [850, 335, 880, 431], [851, 321, 864, 357], [868, 317, 915, 456], [908, 330, 947, 453], [954, 312, 985, 399], [983, 378, 998, 405], [993, 340, 1023, 492]]","[570, 353, 633, 430]","[[570, 353, 601, 430], [586, 358, 608, 417], [605, 353, 633, 423]]",3.0,"[550, 634, 905, 765]",False,mapillary,864887285007359
864887285007359.jpg,8183.0,1.0,20.0,4.0,"[[308, 383, 324, 414], [343, 375, 361, 428], [424, 364, 448, 420], [450, 351, 495, 448], [517, 363, 546, 434], [550, 634, 905, 765], [570, 353, 601, 430], [586, 358, 608, 417], [605, 353, 633, 423], [634, 348, 668, 409], [795, 340, 818, 410], [812, 328, 844, 412], [835, 317, 850, 355], [850, 335, 880, 431], [851, 321, 864, 357], [868, 317, 915, 456], [908, 330, 947, 453], [954, 312, 985, 399], [983, 378, 998, 405], [993, 340, 1023, 492]]","[795, 328, 844, 412]","[[795, 340, 818, 410], [812, 328, 844, 412]]",2.0,"[550, 634, 905, 765]",False,mapillary,864887285007359
864887285007359.jpg,8183.0,2.0,20.0,4.0,"[[308, 383, 324, 414], [343, 375, 361, 428], [424, 364, 448, 420], [450, 351, 495, 448], [517, 363, 546, 434], [550, 634, 905, 765], [570, 353, 601, 430], [586, 358, 608, 417], [605, 353, 633, 423], [634, 348, 668, 409], [795, 340, 818, 410], [812, 328, 844, 412], [835, 317, 850, 355], [850, 335, 880, 431], [851, 321, 864, 357], [868, 317, 915, 456], [908, 330, 947, 453], [954, 312, 985, 399], [983, 378, 998, 405], [993, 340, 1023, 492]]","[835, 317, 864, 357]","[[835, 317, 850, 355], [851, 321, 864, 357]]",2.0,"[550, 634, 905, 765]",False,mapillary,864887285007359
864887285007359.jpg,8183.0,3.0,20.0,4.0,"[[308, 383, 324, 414], [343, 375, 361, 428], [424, 364, 448, 420], [450, 351, 495, 448], [517, 363, 546, 434], [550, 634, 905, 765], [570, 353, 601, 430], [586, 358, 608, 417], [605, 353, 633, 423], [634, 348, 668, 409], [795, 340, 818, 410], [812, 328, 844, 412], [835, 317, 850, 355], [850, 335, 880, 431], [851, 321, 864, 357], [868, 317, 915, 456], [908, 330, 947, 453], [954, 312, 985, 399], [983, 378, 998, 405], [993, 340, 1023, 492]]","[868, 317, 947, 456]","[[868, 317, 915, 456], [908, 330, 947, 453]]",2.0,"[550, 634, 905, 765]",False,mapillary,864887285007359
1876679235817384.jpg,8184.0,0.0,8.0,2.0,"[[0, 563, 24, 674], [8, 572, 64, 681], [206, 570, 237, 653], [220, 579, 247, 652], [387, 566, 409, 639], [757, 552, 775, 610], [769, 569, 792, 636], [917, 548, 941, 617]]","[0, 563, 64, 681]","[[0, 563, 24, 674], [8, 572, 64, 681]]",2.0,"[917, 548, 941, 617]",False,mapillary,1876679235817384
1876679235817384.jpg,8184.0,1.0,8.0,2.0,"[[0, 563, 24, 674], [8, 572, 64, 681], [206, 570, 237, 653], [220, 579, 247, 652], [387, 566, 409, 639], [757, 552, 775, 610], [769, 569, 792, 636], [917, 548, 941, 617]]","[206, 570, 247, 653]","[[206, 570, 237, 653], [220, 579, 247, 652]]",2.0,"[917, 548, 941, 617]",False,mapillary,1876679235817384
855391105064304.jpg,8189.0,0.0,4.0,1.0,"[[0, 60, 110, 767], [255, 300, 289, 366], [282, 291, 304, 358], [300, 295, 317, 357]]","[255, 291, 304, 366]","[[255, 300, 289, 366], [282, 291, 304, 358]]",2.0,,False,mapillary,855391105064304
778665782838015.jpg,8191.0,0.0,3.0,1.0,"[[163, 309, 189, 359], [278, 308, 291, 343], [292, 308, 307, 344]]","[278, 308, 307, 344]","[[278, 308, 291, 343], [292, 308, 307, 344]]",2.0,,False,mapillary,778665782838015
1085619186314416.jpg,8194.0,0.0,8.0,3.0,"[[343, 405, 374, 478], [635, 410, 681, 463], [715, 409, 756, 463], [778, 403, 810, 455], [780, 403, 810, 431], [811, 398, 852, 470], [874, 395, 902, 441], [922, 398, 942, 432]]","[635, 409, 756, 463]","[[635, 410, 681, 463], [715, 409, 756, 463]]",2.0,,False,mapillary,1085619186314416
1085619186314416.jpg,8194.0,1.0,8.0,3.0,"[[343, 405, 374, 478], [635, 410, 681, 463], [715, 409, 756, 463], [778, 403, 810, 455], [780, 403, 810, 431], [811, 398, 852, 470], [874, 395, 902, 441], [922, 398, 942, 432]]","[778, 403, 810, 455]","[[778, 403, 810, 455], [780, 403, 810, 431]]",2.0,,False,mapillary,1085619186314416
1085619186314416.jpg,8194.0,2.0,8.0,3.0,"[[343, 405, 374, 478], [635, 410, 681, 463], [715, 409, 756, 463], [778, 403, 810, 455], [780, 403, 810, 431], [811, 398, 852, 470], [874, 395, 902, 441], [922, 398, 942, 432]]","[874, 395, 942, 441]","[[874, 395, 902, 441], [922, 398, 942, 432]]",2.0,,False,mapillary,1085619186314416
1783290422163954.jpg,8196.0,0.0,5.0,2.0,"[[85, 281, 116, 353], [142, 290, 171, 357], [177, 292, 201, 357], [344, 330, 374, 372], [366, 326, 394, 374]]","[85, 281, 201, 357]","[[85, 281, 116, 353], [142, 290, 171, 357], [177, 292, 201, 357]]",3.0,,False,mapillary,1783290422163954
1783290422163954.jpg,8196.0,1.0,5.0,2.0,"[[85, 281, 116, 353], [142, 290, 171, 357], [177, 292, 201, 357], [344, 330, 374, 372], [366, 326, 394, 374]]","[344, 326, 394, 374]","[[344, 330, 374, 372], [366, 326, 394, 374]]",2.0,,False,mapillary,1783290422163954
278933993953355.jpg,8197.0,0.0,5.0,1.0,"[[115, 248, 127, 275], [265, 249, 285, 273], [543, 254, 566, 317], [557, 219, 594, 320], [868, 251, 893, 319]]","[543, 219, 594, 320]","[[543, 254, 566, 317], [557, 219, 594, 320]]",2.0,"[868, 251, 893, 319]",False,mapillary,278933993953355
868835138632720.jpg,8198.0,0.0,3.0,1.0,"[[293, 383, 321, 408], [319, 395, 330, 409], [432, 394, 462, 452]]","[293, 383, 330, 409]","[[293, 383, 321, 408], [319, 395, 330, 409]]",2.0,"[432, 394, 462, 452]",False,mapillary,868835138632720
467044371184890.jpg,8200.0,0.0,2.0,1.0,"[[173, 309, 200, 345], [179, 310, 191, 346]]","[173, 309, 200, 346]","[[173, 309, 200, 345], [179, 310, 191, 346]]",2.0,,False,mapillary,467044371184890
168067475236133.jpg,8204.0,0.0,4.0,1.0,"[[75, 528, 97, 590], [208, 524, 224, 560], [929, 504, 966, 601], [977, 517, 1024, 599]]","[929, 504, 1024, 601]","[[929, 504, 966, 601], [977, 517, 1024, 599]]",2.0,,False,mapillary,168067475236133
501593250969549.jpg,8205.0,0.0,4.0,1.0,"[[230, 310, 247, 346], [292, 314, 305, 348], [302, 312, 314, 339], [750, 310, 767, 367]]","[292, 312, 314, 348]","[[292, 314, 305, 348], [302, 312, 314, 339]]",2.0,,False,mapillary,501593250969549
205708838544183.jpg,8209.0,0.0,9.0,2.0,"[[129, 221, 212, 440], [193, 218, 308, 464], [326, 202, 408, 424], [530, 198, 559, 269], [560, 199, 585, 277], [655, 195, 676, 250], [680, 188, 695, 227], [785, 175, 816, 253], [873, 165, 896, 216]]","[129, 218, 308, 464]","[[129, 221, 212, 440], [193, 218, 308, 464]]",2.0,"[680, 188, 695, 227]",False,mapillary,205708838544183
205708838544183.jpg,8209.0,0.0,9.0,2.0,"[[129, 221, 212, 440], [193, 218, 308, 464], [326, 202, 408, 424], [530, 198, 559, 269], [560, 199, 585, 277], [655, 195, 676, 250], [680, 188, 695, 227], [785, 175, 816, 253], [873, 165, 896, 216]]","[129, 218, 308, 464]","[[129, 221, 212, 440], [193, 218, 308, 464]]",2.0,"[873, 165, 896, 216]",False,mapillary,205708838544183
205708838544183.jpg,8209.0,1.0,9.0,2.0,"[[129, 221, 212, 440], [193, 218, 308, 464], [326, 202, 408, 424], [530, 198, 559, 269], [560, 199, 585, 277], [655, 195, 676, 250], [680, 188, 695, 227], [785, 175, 816, 253], [873, 165, 896, 216]]","[530, 198, 585, 277]","[[530, 198, 559, 269], [560, 199, 585, 277]]",2.0,"[680, 188, 695, 227]",False,mapillary,205708838544183
205708838544183.jpg,8209.0,1.0,9.0,2.0,"[[129, 221, 212, 440], [193, 218, 308, 464], [326, 202, 408, 424], [530, 198, 559, 269], [560, 199, 585, 277], [655, 195, 676, 250], [680, 188, 695, 227], [785, 175, 816, 253], [873, 165, 896, 216]]","[530, 198, 585, 277]","[[530, 198, 559, 269], [560, 199, 585, 277]]",2.0,"[873, 165, 896, 216]",False,mapillary,205708838544183
115700097596520.jpg,8212.0,0.0,14.0,3.0,"[[16, 368, 187, 712], [21, 320, 52, 418], [83, 320, 95, 357], [108, 336, 129, 383], [164, 327, 186, 380], [186, 368, 331, 645], [203, 347, 252, 447], [331, 341, 351, 386], [341, 345, 370, 407], [374, 351, 431, 495], [545, 585, 982, 762], [677, 420, 718, 463], [708, 420, 745, 472], [762, 403, 797, 487]]","[16, 368, 331, 712]","[[16, 368, 187, 712], [186, 368, 331, 645]]",2.0,,False,mapillary,115700097596520
115700097596520.jpg,8212.0,1.0,14.0,3.0,"[[16, 368, 187, 712], [21, 320, 52, 418], [83, 320, 95, 357], [108, 336, 129, 383], [164, 327, 186, 380], [186, 368, 331, 645], [203, 347, 252, 447], [331, 341, 351, 386], [341, 345, 370, 407], [374, 351, 431, 495], [545, 585, 982, 762], [677, 420, 718, 463], [708, 420, 745, 472], [762, 403, 797, 487]]","[108, 327, 186, 383]","[[108, 336, 129, 383], [164, 327, 186, 380]]",2.0,,False,mapillary,115700097596520
115700097596520.jpg,8212.0,2.0,14.0,3.0,"[[16, 368, 187, 712], [21, 320, 52, 418], [83, 320, 95, 357], [108, 336, 129, 383], [164, 327, 186, 380], [186, 368, 331, 645], [203, 347, 252, 447], [331, 341, 351, 386], [341, 345, 370, 407], [374, 351, 431, 495], [545, 585, 982, 762], [677, 420, 718, 463], [708, 420, 745, 472], [762, 403, 797, 487]]","[677, 403, 797, 487]","[[677, 420, 718, 463], [708, 420, 745, 472], [762, 403, 797, 487]]",3.0,,False,mapillary,115700097596520
1217061555511066.jpg,8215.0,0.0,8.0,2.0,"[[22, 393, 182, 600], [119, 342, 259, 556], [229, 317, 312, 437], [325, 292, 379, 372], [346, 277, 403, 366], [493, 211, 515, 242], [521, 199, 588, 324], [601, 154, 623, 199]]","[22, 342, 259, 600]","[[22, 393, 182, 600], [119, 342, 259, 556]]",2.0,,False,mapillary,1217061555511066
1217061555511066.jpg,8215.0,1.0,8.0,2.0,"[[22, 393, 182, 600], [119, 342, 259, 556], [229, 317, 312, 437], [325, 292, 379, 372], [346, 277, 403, 366], [493, 211, 515, 242], [521, 199, 588, 324], [601, 154, 623, 199]]","[325, 277, 403, 372]","[[325, 292, 379, 372], [346, 277, 403, 366]]",2.0,,False,mapillary,1217061555511066
2864279937160507.jpg,8216.0,0.0,2.0,1.0,"[[154, 361, 183, 393], [240, 330, 264, 395]]","[154, 330, 264, 395]","[[154, 361, 183, 393], [240, 330, 264, 395]]",2.0,,False,mapillary,2864279937160507
3822214591229016.jpg,8217.0,0.0,2.0,1.0,"[[186, 484, 203, 523], [199, 482, 212, 523]]","[186, 482, 212, 523]","[[186, 484, 203, 523], [199, 482, 212, 523]]",2.0,,False,mapillary,3822214591229016
808956321103234.jpg,8219.0,0.0,6.0,2.0,"[[592, 441, 639, 487], [620, 438, 654, 473], [687, 416, 700, 446], [826, 405, 847, 434], [860, 414, 881, 431], [990, 363, 999, 386]]","[592, 438, 654, 487]","[[592, 441, 639, 487], [620, 438, 654, 473]]",2.0,,False,mapillary,808956321103234
808956321103234.jpg,8219.0,1.0,6.0,2.0,"[[592, 441, 639, 487], [620, 438, 654, 473], [687, 416, 700, 446], [826, 405, 847, 434], [860, 414, 881, 431], [990, 363, 999, 386]]","[826, 405, 881, 434]","[[826, 405, 847, 434], [860, 414, 881, 431]]",2.0,,False,mapillary,808956321103234
1677443062455393.jpg,8221.0,0.0,5.0,1.0,"[[440, 277, 454, 316], [628, 254, 660, 348], [641, 277, 671, 359], [657, 245, 709, 381], [698, 254, 718, 355]]","[628, 254, 671, 359]","[[628, 254, 660, 348], [641, 277, 671, 359]]",2.0,,False,mapillary,1677443062455393
1482930095432698.jpg,8225.0,0.0,9.0,2.0,"[[337, 262, 345, 281], [546, 301, 554, 317], [590, 289, 606, 329], [682, 290, 701, 341], [699, 300, 718, 340], [715, 300, 736, 348], [762, 308, 790, 355], [788, 309, 808, 350], [899, 313, 917, 339]]","[682, 290, 718, 341]","[[682, 290, 701, 341], [699, 300, 718, 340]]",2.0,"[899, 313, 917, 339]",False,mapillary,1482930095432698
1482930095432698.jpg,8225.0,1.0,9.0,2.0,"[[337, 262, 345, 281], [546, 301, 554, 317], [590, 289, 606, 329], [682, 290, 701, 341], [699, 300, 718, 340], [715, 300, 736, 348], [762, 308, 790, 355], [788, 309, 808, 350], [899, 313, 917, 339]]","[762, 308, 808, 355]","[[762, 308, 790, 355], [788, 309, 808, 350]]",2.0,"[899, 313, 917, 339]",False,mapillary,1482930095432698
1202460236867925.jpg,8227.0,0.0,3.0,1.0,"[[101, 349, 140, 436], [146, 342, 179, 437], [196, 319, 238, 431]]","[101, 342, 179, 437]","[[101, 349, 140, 436], [146, 342, 179, 437]]",2.0,,False,mapillary,1202460236867925
1042153670904123.jpg,8229.0,0.0,12.0,1.0,"[[0, 265, 14, 322], [59, 255, 86, 313], [90, 255, 107, 307], [112, 247, 144, 327], [149, 247, 171, 308], [249, 263, 272, 314], [271, 239, 316, 347], [417, 242, 462, 350], [472, 261, 519, 437], [503, 244, 558, 456], [541, 236, 578, 350], [779, 209, 888, 420]]","[472, 244, 558, 456]","[[472, 261, 519, 437], [503, 244, 558, 456]]",2.0,,False,mapillary,1042153670904123
154377086658706.jpg,8230.0,0.0,8.0,2.0,"[[591, 310, 601, 336], [600, 313, 610, 336], [610, 303, 625, 335], [627, 310, 639, 334], [641, 307, 651, 333], [683, 305, 697, 338], [693, 311, 715, 357], [875, 304, 904, 343]]","[591, 310, 610, 336]","[[591, 310, 601, 336], [600, 313, 610, 336]]",2.0,,False,mapillary,154377086658706
154377086658706.jpg,8230.0,1.0,8.0,2.0,"[[591, 310, 601, 336], [600, 313, 610, 336], [610, 303, 625, 335], [627, 310, 639, 334], [641, 307, 651, 333], [683, 305, 697, 338], [693, 311, 715, 357], [875, 304, 904, 343]]","[610, 303, 639, 335]","[[610, 303, 625, 335], [627, 310, 639, 334]]",2.0,,False,mapillary,154377086658706
470746944189906.jpg,8231.0,0.0,3.0,1.0,"[[492, 326, 574, 598], [550, 328, 667, 642], [637, 353, 718, 602]]","[492, 326, 718, 642]","[[492, 326, 574, 598], [550, 328, 667, 642], [637, 353, 718, 602]]",3.0,,False,mapillary,470746944189906
795963031048372.jpg,8234.0,0.0,4.0,1.0,"[[551, 251, 562, 291], [566, 255, 580, 292], [589, 275, 602, 303], [708, 255, 747, 338]]","[551, 251, 580, 292]","[[551, 251, 562, 291], [566, 255, 580, 292]]",2.0,"[589, 275, 602, 303]",False,mapillary,795963031048372
314083346763476.jpg,8235.0,0.0,3.0,1.0,"[[683, 316, 714, 362], [722, 328, 747, 405], [746, 318, 775, 401]]","[683, 316, 747, 405]","[[683, 316, 714, 362], [722, 328, 747, 405]]",2.0,,False,mapillary,314083346763476
476251416923281.jpg,8239.0,0.0,7.0,1.0,"[[2, 176, 58, 260], [44, 177, 66, 244], [61, 182, 87, 254], [89, 177, 132, 250], [146, 189, 167, 236], [188, 185, 196, 220], [931, 140, 1023, 383]]","[2, 176, 87, 260]","[[2, 176, 58, 260], [44, 177, 66, 244], [61, 182, 87, 254]]",3.0,,False,mapillary,476251416923281
1242091633624499.jpg,8241.0,0.0,8.0,1.0,"[[86, 487, 95, 510], [257, 474, 267, 498], [401, 460, 414, 509], [430, 456, 442, 482], [441, 452, 455, 493], [606, 438, 634, 495], [626, 433, 645, 483], [651, 442, 673, 479]]","[430, 452, 455, 493]","[[430, 456, 442, 482], [441, 452, 455, 493]]",2.0,,False,mapillary,1242091633624499
804955186792690.jpg,8242.0,0.0,3.0,1.0,"[[141, 404, 195, 528], [972, 446, 1023, 735], [973, 448, 1023, 611]]","[972, 446, 1023, 735]","[[972, 446, 1023, 735], [973, 448, 1023, 611]]",2.0,,False,mapillary,804955186792690
2859954020938811.jpg,8244.0,0.0,2.0,1.0,"[[75, 335, 158, 707], [78, 337, 158, 508]]","[75, 335, 158, 707]","[[75, 335, 158, 707], [78, 337, 158, 508]]",2.0,,False,mapillary,2859954020938811
174432581586333.jpg,8246.0,0.0,13.0,3.0,"[[0, 430, 38, 478], [146, 428, 210, 603], [541, 611, 883, 765], [601, 404, 615, 437], [620, 401, 632, 433], [632, 399, 648, 440], [649, 400, 663, 433], [682, 400, 700, 455], [709, 407, 721, 444], [724, 401, 741, 444], [766, 398, 791, 455], [842, 400, 868, 467], [860, 422, 977, 701]]","[601, 401, 632, 437]","[[601, 404, 615, 437], [620, 401, 632, 433]]",2.0,,False,mapillary,174432581586333
174432581586333.jpg,8246.0,1.0,13.0,3.0,"[[0, 430, 38, 478], [146, 428, 210, 603], [541, 611, 883, 765], [601, 404, 615, 437], [620, 401, 632, 433], [632, 399, 648, 440], [649, 400, 663, 433], [682, 400, 700, 455], [709, 407, 721, 444], [724, 401, 741, 444], [766, 398, 791, 455], [842, 400, 868, 467], [860, 422, 977, 701]]","[632, 399, 663, 440]","[[632, 399, 648, 440], [649, 400, 663, 433]]",2.0,,False,mapillary,174432581586333
174432581586333.jpg,8246.0,2.0,13.0,3.0,"[[0, 430, 38, 478], [146, 428, 210, 603], [541, 611, 883, 765], [601, 404, 615, 437], [620, 401, 632, 433], [632, 399, 648, 440], [649, 400, 663, 433], [682, 400, 700, 455], [709, 407, 721, 444], [724, 401, 741, 444], [766, 398, 791, 455], [842, 400, 868, 467], [860, 422, 977, 701]]","[709, 401, 741, 444]","[[709, 407, 721, 444], [724, 401, 741, 444]]",2.0,,False,mapillary,174432581586333
928725267941862.jpg,8247.0,0.0,8.0,2.0,"[[314, 320, 325, 352], [381, 327, 393, 357], [687, 345, 710, 396], [725, 354, 743, 406], [740, 358, 754, 404], [754, 358, 766, 390], [771, 348, 786, 389], [811, 361, 823, 388]]","[725, 354, 754, 406]","[[725, 354, 743, 406], [740, 358, 754, 404]]",2.0,"[314, 320, 325, 352]",False,mapillary,928725267941862
928725267941862.jpg,8247.0,1.0,8.0,2.0,"[[314, 320, 325, 352], [381, 327, 393, 357], [687, 345, 710, 396], [725, 354, 743, 406], [740, 358, 754, 404], [754, 358, 766, 390], [771, 348, 786, 389], [811, 361, 823, 388]]","[754, 348, 786, 390]","[[754, 358, 766, 390], [771, 348, 786, 389]]",2.0,"[314, 320, 325, 352]",False,mapillary,928725267941862
299540912818481.jpg,8249.0,0.0,11.0,5.0,"[[120, 338, 133, 377], [132, 340, 146, 378], [487, 601, 859, 763], [622, 374, 636, 408], [632, 375, 644, 407], [663, 381, 673, 407], [672, 382, 683, 409], [713, 383, 735, 435], [734, 386, 750, 435], [748, 387, 765, 435], [764, 394, 782, 434]]","[120, 338, 146, 378]","[[120, 338, 133, 377], [132, 340, 146, 378]]",2.0,"[487, 601, 859, 763]",False,mapillary,299540912818481
